L_Gene	L_ident	L_MeanUMI	R_Gene	R_Ident	R_MeanUMI	Str
epi_L_1_Apoc3	epi_L_1	0.554753905585586	pp_R_1_Cd81	pp_R_1	0.423294181797235	0.0182390028348581
epi_L_1_Apoc3	epi_L_1	0.554753905585586	pp_R_1_Cr1l	pp_R_1	0.260583297235023	0.0182390028348581
epi_L_1_Gip	epi_L_1	1.50600264666667	pp_R_1_Dpp4	pp_R_1	0.20924768640553	0.134416265180606
epi_L_1_B2m	epi_L_1	2.60976518162162	pp_R_1_Hfe	pp_R_1	0.360012382258065	0.4036483850611
epi_L_1_Apoc3	epi_L_1	0.554753905585586	pp_R_1_Ifitm2	pp_R_1	1.67693216797235	0.0182390028348581
epi_L_1_Apoc3	epi_L_1	0.554753905585586	pp_R_1_Itgax	pp_R_1	0.356593969124424	0.0182390028348581
epi_L_1_Lgals3bp	epi_L_1	0.780679364324324	pp_R_1_Itgb1	pp_R_1	0.386957407603687	0.0361198346563166
epi_L_1_Apob_Apoc3	epi_L_1	1.02365673657658	pp_R_1_Itgb2	pp_R_1	0.548292446543778	0.0312696523438819
epi_L_1_Apoc3_Hras	epi_L_1	1.01980431855856	pp_R_1_Tlr2	pp_R_1	0.861749873732718	0.0310564171456301
epi_L_1_Mmp7	epi_L_1	0.40121393009009	pp_R_2_Cd44	pp_R_2	0.392795426123937	0.00954008755416606
epi_L_1_Apoc3	epi_L_1	0.554753905585586	pp_R_2_Cd81	pp_R_2	0.689293084325638	0.0182390028348581
epi_L_1_Apoc3	epi_L_1	0.554753905585586	pp_R_2_Cr1l	pp_R_2	0.27707267800729	0.0182390028348581
epi_L_1_Calr_Mfge8	epi_L_1	2.34098361099099	pp_R_2_Itgav	pp_R_2	0.60696106925881	0.246966855791706
epi_L_1_Mmp7	epi_L_1	0.40121393009009	pp_R_3_Cd44	pp_R_3	0.27363097	0.00954008755416606
epi_L_1_Apoc3	epi_L_1	0.554753905585586	pp_R_3_Cd81	pp_R_3	0.721332096666667	0.0182390028348581
epi_L_1_Apoc3	epi_L_1	0.554753905585586	pp_R_3_Cr1l	pp_R_3	0.236187616666667	0.0182390028348581
epi_L_1_Apoc3	epi_L_1	0.554753905585586	pp_R_3_Ifitm2	pp_R_3	0.358618135555556	0.0182390028348581
epi_L_1_Cdh1	epi_L_1	0.733233418378378	pp_R_3_Klrg1	pp_R_3	0.771893605555556	0.0318628673024088
epi_L_1_Gnas	epi_L_1	1.31677135135135	pp_R_3_Ptgir	pp_R_3	0.342442835555556	0.102759289366886
epi_L_1_Gpi1	epi_L_1	0.80399795009009	pp_R_4_Amfr	pp_R_4	0.315869082222222	0.0383098310636162
epi_L_1_Gnai2	epi_L_1	0.466054354774775	pp_R_4_Ccr5	pp_R_4	0.39457664	0.0128728140144843
epi_L_1_Mmp7	epi_L_1	0.40121393009009	pp_R_4_Cd44	pp_R_4	1.11098053888889	0.00954008755416606
epi_L_1_Gip	epi_L_1	1.50600264666667	pp_R_4_Dpp4	pp_R_4	0.218839726666667	0.134416265180606
epi_L_1_Apoc3	epi_L_1	0.554753905585586	pp_R_4_Itgax	pp_R_4	0.382784257777778	0.0182390028348581
epi_L_1_Lgals3bp	epi_L_1	0.780679364324324	pp_R_4_Itgb1	pp_R_4	0.347103043333333	0.0361198346563166
epi_L_1_Apob_Apoc3	epi_L_1	1.02365673657658	pp_R_4_Itgb2	pp_R_4	0.501247446666666	0.0312696523438819
epi_L_1_B2m	epi_L_1	2.60976518162162	pp_R_4_Klrd1	pp_R_4	0.492044583333333	0.4036483850611
epi_L_1_Apob	epi_L_1	0.468902830990991	pp_R_4_Lrp8	pp_R_4	0.310819765555556	0.0130306495090238
epi_L_1_Cdh1	epi_L_1	0.733233418378378	pp_R_4_Ptprf	pp_R_4	0.260441862222222	0.0318628673024088
epi_L_1_Gnai2	epi_L_1	0.466054354774775	pp_R_4_S1pr4	pp_R_4	0.405787712222222	0.0128728140144843
epi_L_1_B2m	epi_L_1	2.60976518162162	pp_R_4_Tfrc	pp_R_4	0.281172858888889	0.4036483850611
epi_L_2_Mmp7	epi_L_2	0.803409530208921	epi_R_1_Cd151	epi_R_1	0.471659544324324	0.0382537761513748
epi_L_2_Gip	epi_L_2	1.14069024432524	epi_R_1_Dpp4	epi_R_1	0.492013172612613	0.0771144576530769
epi_L_2_Efnb1	epi_L_2	0.311852424336533	epi_R_1_Erbb2	epi_R_1	0.294410689009009	0.0057636633100963
epi_L_2_Ptma_Gnas_Sema4a_Efna1_Guca2a_Guca2b_Lrpap1_Pdgfa_Pdap1_Vasp_Hras_Psap_Gas6_Calr_Apoc3_Gnai2_Arf1_Lgals3bp_Apob_Hsp90aa1_Pla2g10_App_Sema4g_Cgn	epi_L_2	19.9317063147939	epi_R_1_F11r	epi_R_1	8.15205931675675	1.72196517687036
epi_L_2_Tgm2	epi_L_2	0.273148331055901	epi_R_1_Itgb1	epi_R_1	0.460174289189189	0.00442178331465318
epi_L_2_Apob	epi_L_2	0.282598398588368	epi_R_1_Lsr	epi_R_1	1.32970303099099	0.00473303533689206
epi_L_2_App_Psen1	epi_L_2	0.697355917165444	epi_R_1_Ncstn	epi_R_1	0.614116447927928	0.0164442014967496
epi_L_2_Cgn	epi_L_2	0.211218424844721	epi_R_1_Ocln	epi_R_1	0.330286426486486	0.00264401523390024
epi_L_2_Sema4g	epi_L_2	0.350788161208357	epi_R_1_Plxnb2	epi_R_1	0.481303330810811	0.00729273125646522
epi_L_2_Tfpi_Tgm2	epi_L_2	0.550597771993225	epi_R_1_Sdc4	epi_R_1	0.82116363927928	0.00898391757437454
epi_L_2_Gnas_Ptma_Sct	epi_L_2	4.81322017295313	epi_R_1_Vipr1	epi_R_1	1.08032446	0.54018422738435
epi_L_2_Mmp7	epi_L_2	0.803409530208921	epi_R_2_Cd151	epi_R_2	0.485174463241107	0.0382537761513748
epi_L_2_Hsp90aa1	epi_L_2	1.00285609243365	epi_R_2_Cftr	epi_R_2	0.240592683625071	0.0596042995145848
epi_L_2_Efnb1	epi_L_2	0.311852424336533	epi_R_2_Erbb2	epi_R_2	0.267220975607002	0.0057636633100963
epi_L_2_Ptma_Gnas_Sema4a_Efna1_Guca2a_Guca2b_Lrpap1_Pdgfa_Pdap1_Vasp_Hras_Psap_Gas6_Calr_Apoc3_Gnai2_Arf1_Lgals3bp_Apob_Hsp90aa1_Pla2g10_App_Sema4g_Cgn	epi_L_2	19.9317063147939	epi_R_2_F11r	epi_R_2	8.72730323342743	1.72196517687036
epi_L_2_Tgm2	epi_L_2	0.273148331055901	epi_R_2_Itgb1	epi_R_2	0.348542099830604	0.00442178331465318
epi_L_2_Apob	epi_L_2	0.282598398588368	epi_R_2_Lsr	epi_R_2	1.33435749282891	0.00473303533689206
epi_L_2_App_Psen1	epi_L_2	0.697355917165444	epi_R_2_Ncstn	epi_R_2	0.551847498249576	0.0164442014967496
epi_L_2_Cgn	epi_L_2	0.211218424844721	epi_R_2_Ocln	epi_R_2	0.3480544216262	0.00264401523390024
epi_L_2_Sema4g	epi_L_2	0.350788161208357	epi_R_2_Plxnb2	epi_R_2	0.376165917278374	0.00729273125646522
epi_L_2_Tfpi_Tgm2	epi_L_2	0.550597771993225	epi_R_2_Sdc4	epi_R_2	1.11597216578204	0.00898391757437454
epi_L_2_Lrpap1_Nts_Psap	epi_L_2	1.25988152953134	epi_R_2_Sort1	epi_R_2	0.907002604404291	0.0370317074917313
epi_L_2_B2m	epi_L_2	2.61907404805195	epi_R_2_Tfrc	epi_R_2	0.289364061038961	0.40653309693135
epi_L_2_Prss23	epi_L_2	0.273207393732355	epi_R_2_Tmem222	epi_R_2	0.246394688989272	0.00442369575974653
epi_L_2_Gnas_Ptma_Sct	epi_L_2	4.81322017295313	epi_R_2_Vipr1	epi_R_2	0.906009065047995	0.54018422738435
epi_L_2_Mmp7	epi_L_2	0.803409530208921	epi_R_3_Cd151	epi_R_3	0.501633552325581	0.0382537761513748
epi_L_2_Gip	epi_L_2	1.14069024432524	epi_R_3_Dpp4	epi_R_3	0.399431754069767	0.0771144576530769
epi_L_2_Efnb1	epi_L_2	0.311852424336533	epi_R_3_Erbb2	epi_R_3	0.293661476744186	0.0057636633100963
epi_L_2_Ptma_Gnas_Sema4a_Efna1_Guca2a_Guca2b_Lrpap1_Pdgfa_Pdap1_Vasp_Hras_Psap_Gas6_Calr_Apoc3_Gnai2_Arf1_Lgals3bp_Apob_Hsp90aa1_Pla2g10_App_Sema4g_Cgn	epi_L_2	19.9317063147939	epi_R_3_F11r	epi_R_3	11.6744645023256	1.72196517687036
epi_L_2_Calr	epi_L_2	2.06537726770186	epi_R_3_Itga3	epi_R_3	0.221453471511628	0.252812846990562
epi_L_2_Tgm2	epi_L_2	0.273148331055901	epi_R_3_Itgb1	epi_R_3	0.335660746511628	0.00442178331465318
epi_L_2_App_Apoc3_Calr_Lrpap1_Psap_Tfpi	epi_L_2	4.16799741547148	epi_R_3_Lrp1	epi_R_3	2.03748985465116	0.311552634303761
epi_L_2_Apob	epi_L_2	0.282598398588368	epi_R_3_Lsr	epi_R_3	1.13620540813953	0.00473303533689206
epi_L_2_App_Psen1	epi_L_2	0.697355917165444	epi_R_3_Ncstn	epi_R_3	0.514318096511628	0.0164442014967496
epi_L_2_Cgn	epi_L_2	0.211218424844721	epi_R_3_Ocln	epi_R_3	0.350131113953488	0.00264401523390024
epi_L_2_Sema4g	epi_L_2	0.350788161208357	epi_R_3_Plxnb2	epi_R_3	0.41838466744186	0.00729273125646522
epi_L_2_Tfpi_Tgm2	epi_L_2	0.550597771993225	epi_R_3_Sdc4	epi_R_3	0.85342198372093	0.00898391757437454
epi_L_2_Lrpap1_Nts_Psap	epi_L_2	1.25988152953134	epi_R_3_Sort1	epi_R_3	0.794095503488373	0.0370317074917313
epi_L_2_B2m	epi_L_2	2.61907404805195	epi_R_3_Tfrc	epi_R_3	0.264997139534884	0.40653309693135
epi_L_2_Gnas_Ptma_Sct	epi_L_2	4.81322017295313	epi_R_3_Vipr1	epi_R_3	1.52814807383721	0.54018422738435
epi_L_2_Mmp7	epi_L_2	0.803409530208921	epi_R_4_Cd151	epi_R_4	0.362295202531646	0.0382537761513748
epi_L_2_Mmp7_Pkm_Psen1	epi_L_2	2.0600414191982	epi_R_4_Cd44	epi_R_4	1.02010389037975	0.105033138220721
epi_L_2_Hsp90aa1	epi_L_2	1.00285609243365	epi_R_4_Cftr	epi_R_4	0.398415504556962	0.0596042995145848
epi_L_2_Ptma_Gnas_Sema4a_Efna1_Guca2a_Guca2b_Lrpap1_Pdgfa_Pdap1_Vasp_Hras_Psap_Gas6_Calr_Apoc3_Gnai2_Arf1_Lgals3bp_Apob_Hsp90aa1_Pla2g10_App_Sema4g_Cgn	epi_L_2	19.9317063147939	epi_R_4_F11r	epi_R_4	6.68091010632912	1.72196517687036
epi_L_2_Tgm2	epi_L_2	0.273148331055901	epi_R_4_Itgb1	epi_R_4	0.306343605316456	0.00442178331465318
epi_L_2_Apob	epi_L_2	0.282598398588368	epi_R_4_Lsr	epi_R_4	1.33693100708861	0.00473303533689206
epi_L_2_Cgn	epi_L_2	0.211218424844721	epi_R_4_Ocln	epi_R_4	0.432627113924051	0.00264401523390024
epi_L_2_Tfpi_Tgm2	epi_L_2	0.550597771993225	epi_R_4_Sdc4	epi_R_4	1.68942311493671	0.00898391757437454
epi_L_2_Lrpap1_Nts_Psap	epi_L_2	1.25988152953134	epi_R_4_Sort1	epi_R_4	0.951527692405062	0.0370317074917313
epi_L_2_B2m	epi_L_2	2.61907404805195	epi_R_4_Tfrc	epi_R_4	0.296970285316456	0.40653309693135
epi_L_2_Mmp7	epi_L_2	0.803409530208921	epi_R_5_Cd151	epi_R_5	0.420846072072072	0.0382537761513748
epi_L_2_Hsp90aa1	epi_L_2	1.00285609243365	epi_R_5_Cftr	epi_R_5	0.337460547747748	0.0596042995145848
epi_L_2_Efnb1	epi_L_2	0.311852424336533	epi_R_5_Ephb2	epi_R_5	0.228094179279279	0.0057636633100963
epi_L_2_Ptma_Gnas_Sema4a_Efna1_Guca2a_Guca2b_Lrpap1_Pdgfa_Pdap1_Vasp_Hras_Psap_Gas6_Calr_Apoc3_Gnai2_Arf1_Lgals3bp_Apob_Hsp90aa1_Pla2g10_App_Sema4g_Cgn	epi_L_2	19.9317063147939	epi_R_5_F11r	epi_R_5	7.98293290810812	1.72196517687036
epi_L_2_Tgm2	epi_L_2	0.273148331055901	epi_R_5_Itgb1	epi_R_5	0.329742664864865	0.00442178331465318
epi_L_2_Apob	epi_L_2	0.282598398588368	epi_R_5_Lsr	epi_R_5	1.30868768108108	0.00473303533689206
epi_L_2_Cgn	epi_L_2	0.211218424844721	epi_R_5_Ocln	epi_R_5	0.352351852252252	0.00264401523390024
epi_L_2_Sema4g	epi_L_2	0.350788161208357	epi_R_5_Plxnb2	epi_R_5	0.264325653153153	0.00729273125646522
epi_L_2_Tfpi_Tgm2	epi_L_2	0.550597771993225	epi_R_5_Sdc4	epi_R_5	1.3917838990991	0.00898391757437454
epi_L_2_Lrpap1_Nts_Psap	epi_L_2	1.25988152953134	epi_R_5_Sort1	epi_R_5	0.910788545945946	0.0370317074917313
epi_L_2_B2m	epi_L_2	2.61907404805195	epi_R_5_Tfrc	epi_R_5	0.327040815315315	0.40653309693135
epi_L_2_Prss23	epi_L_2	0.273207393732355	epi_R_5_Tmem222	epi_R_5	0.247423936036036	0.00442369575974653
epi_L_2_Gnas_Ptma_Sct	epi_L_2	4.81322017295313	epi_R_5_Vipr1	epi_R_5	1.00149871351351	0.54018422738435
epi_L_2_Gpi1	epi_L_2	0.864750690909091	epi_R_6_Amfr	epi_R_6	0.256132445418327	0.0443182077817035
epi_L_2_Mmp7	epi_L_2	0.803409530208921	epi_R_6_Cd151	epi_R_6	0.433407628286853	0.0382537761513748
epi_L_2_Efnb1	epi_L_2	0.311852424336533	epi_R_6_Ephb2	epi_R_6	0.339533251394422	0.0057636633100963
epi_L_2_Ptma_Gnas_Sema4a_Efna1_Guca2a_Guca2b_Lrpap1_Pdgfa_Pdap1_Vasp_Hras_Psap_Gas6_Calr_Apoc3_Gnai2_Arf1_Lgals3bp_Apob_Hsp90aa1_Pla2g10_App_Sema4g_Cgn	epi_L_2	19.9317063147939	epi_R_6_F11r	epi_R_6	20.7928382438247	1.72196517687036
epi_L_2_Tgm2	epi_L_2	0.273148331055901	epi_R_6_Itgb1	epi_R_6	0.407784487250996	0.00442178331465318
epi_L_2_Apob_Lrpap1	epi_L_2	0.567041093958216	epi_R_6_Ldlr	epi_R_6	0.473140228685258	0.00952804983522135
epi_L_2_Apob	epi_L_2	0.282598398588368	epi_R_6_Lsr	epi_R_6	1.28739983346614	0.00473303533689206
epi_L_2_App_Psen1	epi_L_2	0.697355917165444	epi_R_6_Ncstn	epi_R_6	0.656932324302788	0.0164442014967496
epi_L_2_Cgn	epi_L_2	0.211218424844721	epi_R_6_Ocln	epi_R_6	0.315308803984064	0.00264401523390024
epi_L_2_Arf1	epi_L_2	1.29641688452851	epi_R_6_Pld2	epi_R_6	0.233044883266932	0.0996069658707397
epi_L_2_Sema4g	epi_L_2	0.350788161208357	epi_R_6_Plxnb2	epi_R_6	0.376648228685259	0.00729273125646522
epi_L_2_Tfpi_Tgm2	epi_L_2	0.550597771993225	epi_R_6_Sdc4	epi_R_6	1.14686902629482	0.00898391757437454
epi_L_2_Lrpap1	epi_L_2	0.284442695369848	epi_R_6_Sorl1	epi_R_6	0.195114465338645	0.00479501449832929
epi_L_2_Lrpap1_Nts_Psap	epi_L_2	1.25988152953134	epi_R_6_Sort1	epi_R_6	1.52308272071713	0.0370317074917313
epi_L_2_Prss23	epi_L_2	0.273207393732355	epi_R_6_Tmem222	epi_R_6	0.418982566533865	0.00442369575974653
epi_L_2_Gpi1	epi_L_2	0.864750690909091	pp_R_0_Amfr	pp_R_0	0.219353147385621	0.0443182077817035
epi_L_2_Ccl9	epi_L_2	0.435255017617165	pp_R_0_Ccr1	pp_R_0	0.364966624618736	0.0112276257189166
epi_L_2_Gnai2	epi_L_2	0.50214928351214	pp_R_0_Ccr5	pp_R_0	0.200251166884532	0.0149439721207846
epi_L_2_Mmp7_Psen1	epi_L_2	1.02110072727273	pp_R_0_Cd44	pp_R_0	0.730261979956428	0.0410623256926018
epi_L_2_Il18	epi_L_2	0.281369890965556	pp_R_0_Cd48	pp_R_0	0.839833829302832	0.00469197401798434
epi_L_2_Apoc3	epi_L_2	0.388684114568041	pp_R_0_Cr1l	pp_R_0	0.239009919063181	0.00895352265644208
epi_L_2_Gip	epi_L_2	1.14069024432524	pp_R_0_Dpp4	pp_R_0	0.524820102069717	0.0771144576530769
epi_L_2_B2m	epi_L_2	2.61907404805195	pp_R_0_Hfe	pp_R_0	0.437573387363834	0.40653309693135
epi_L_2_Apoc3	epi_L_2	0.388684114568041	pp_R_0_Ifitm2	pp_R_0	1.21048169466231	0.00895352265644208
epi_L_2_Tgm2	epi_L_2	0.273148331055901	pp_R_0_Itga4	pp_R_0	0.647139436056645	0.00442178331465318
epi_L_2_Apoc3	epi_L_2	0.388684114568041	pp_R_0_Itgax	pp_R_0	0.577904548910675	0.00895352265644208
epi_L_2_Lgals3bp_Tgm2	epi_L_2	0.870335809090909	pp_R_0_Itgb1	pp_R_0	0.722455506535948	0.0255577316887102
epi_L_2_Apob_Apoc3	epi_L_2	0.671282513156409	pp_R_0_Itgb2	pp_R_0	0.783166868409586	0.0136865579933341
epi_L_2_B2m	epi_L_2	2.61907404805195	pp_R_0_Klrd1	pp_R_0	0.484272115141612	0.40653309693135
epi_L_2_Psen1	epi_L_2	0.217691197063806	pp_R_0_Notch2	pp_R_0	0.265779358714597	0.00280854954122698
epi_L_2_Lrpap1	epi_L_2	0.284442695369848	pp_R_0_Sorl1	pp_R_0	0.166320394117647	0.00479501449832929
epi_L_2_Prss23	epi_L_2	0.273207393732355	pp_R_0_Tmem222	pp_R_0	0.171574020261438	0.00442369575974653
epi_L_2_Gas6	epi_L_2	0.368147849520045	pp_R_1_Axl	pp_R_1	0.303153387788018	0.00803239190631327
epi_L_2_Ccl9	epi_L_2	0.435255017617165	pp_R_1_Ccr1	pp_R_1	0.434113933640553	0.0112276257189166
epi_L_2_Gnai2	epi_L_2	0.50214928351214	pp_R_1_Ccr5	pp_R_1	0.276493676728111	0.0149439721207846
epi_L_2_Mmp7_Psen1	epi_L_2	1.02110072727273	pp_R_1_Cd44	pp_R_1	2.04845733502304	0.0410623256926018
epi_L_2_Il18	epi_L_2	0.281369890965556	pp_R_1_Cd48	pp_R_1	0.667993855990783	0.00469197401798434
epi_L_2_Apoc3	epi_L_2	0.388684114568041	pp_R_1_Cd81	pp_R_1	0.423294181797235	0.00895352265644208
epi_L_2_Apoc3	epi_L_2	0.388684114568041	pp_R_1_Cr1l	pp_R_1	0.260583297235023	0.00895352265644208
epi_L_2_Tfpi	epi_L_2	0.277449440937324	pp_R_1_Csf3r	pp_R_1	0.243285923502304	0.00456213425972136
epi_L_2_Gip	epi_L_2	1.14069024432524	pp_R_1_Dpp4	pp_R_1	0.20924768640553	0.0771144576530769
epi_L_2_B2m	epi_L_2	2.61907404805195	pp_R_1_Hfe	pp_R_1	0.360012382258065	0.40653309693135
epi_L_2_Apoc3	epi_L_2	0.388684114568041	pp_R_1_Ifitm2	pp_R_1	1.67693216797235	0.00895352265644208
epi_L_2_Tgm2	epi_L_2	0.273148331055901	pp_R_1_Itga4	pp_R_1	0.631471075576037	0.00442178331465318
epi_L_2_Apoc3	epi_L_2	0.388684114568041	pp_R_1_Itgax	pp_R_1	0.356593969124424	0.00895352265644208
epi_L_2_Lgals3bp_Tgm2	epi_L_2	0.870335809090909	pp_R_1_Itgb1	pp_R_1	0.773914815207374	0.0255577316887102
epi_L_2_Apob_Apoc3	epi_L_2	0.671282513156409	pp_R_1_Itgb2	pp_R_1	0.548292446543778	0.0136865579933341
epi_L_2_Tfpi_Tgm2	epi_L_2	0.550597771993225	pp_R_1_Sdc4	pp_R_1	0.492059029032258	0.00898391757437454
epi_L_2_Lrpap1	epi_L_2	0.284442695369848	pp_R_1_Sorl1	pp_R_1	0.279543533870968	0.00479501449832929
epi_L_2_Cgn	epi_L_2	0.211218424844721	pp_R_1_Tgfbr1	pp_R_1	0.231535420506912	0.00264401523390024
epi_L_2_Apoc3_Hras	epi_L_2	1.0186090378882	pp_R_1_Tlr2	pp_R_1	0.861749873732718	0.032470307052101
epi_L_2_Mmp7_Psen1	epi_L_2	1.02110072727273	pp_R_2_Cd44	pp_R_2	0.785590852247874	0.0410623256926018
epi_L_2_Il18	epi_L_2	0.281369890965556	pp_R_2_Cd48	pp_R_2	0.294524189914945	0.00469197401798434
epi_L_2_Apoc3	epi_L_2	0.388684114568041	pp_R_2_Cd81	pp_R_2	0.689293084325638	0.00895352265644208
epi_L_2_Apoc3	epi_L_2	0.388684114568041	pp_R_2_Cr1l	pp_R_2	0.27707267800729	0.00895352265644208
epi_L_2_Rtn4	epi_L_2	0.317158412704687	pp_R_2_Gjb2	pp_R_2	0.302453690279465	0.0059614626215087
epi_L_2_Il18	epi_L_2	0.281369890965556	pp_R_2_Il18r1	pp_R_2	0.747368623936817	0.00469197401798434
epi_L_2_Tgm2	epi_L_2	0.273148331055901	pp_R_2_Itga4	pp_R_2	0.407961559902795	0.00442178331465318
epi_L_2_Calr_Mfge8	epi_L_2	2.31662629994353	pp_R_2_Itgav	pp_R_2	0.60696106925881	0.256554031687267
epi_L_2_Tfpi_Tgm2	epi_L_2	0.550597771993225	pp_R_2_Sdc4	pp_R_2	2.35966755747266	0.00898391757437454
epi_L_2_Mmp7_Psen1	epi_L_2	1.02110072727273	pp_R_3_Cd44	pp_R_3	0.54726194	0.0410623256926018
epi_L_2_Apoc3	epi_L_2	0.388684114568041	pp_R_3_Cd81	pp_R_3	0.721332096666667	0.00895352265644208
epi_L_2_Apoc3	epi_L_2	0.388684114568041	pp_R_3_Cr1l	pp_R_3	0.236187616666667	0.00895352265644208
epi_L_2_Apoc3	epi_L_2	0.388684114568041	pp_R_3_Ifitm2	pp_R_3	0.358618135555556	0.00895352265644208
epi_L_2_Tgm2	epi_L_2	0.273148331055901	pp_R_3_Itga4	pp_R_3	0.437313322222222	0.00442178331465318
epi_L_2_Cdh1	epi_L_2	0.715451775098814	pp_R_3_Klrg1	pp_R_3	0.771893605555556	0.0303361934449324
epi_L_2_Gnas	epi_L_2	1.58127644946358	pp_R_3_Ptgir	pp_R_3	0.342442835555556	0.148188997386347
epi_L_2_Gpi1	epi_L_2	0.864750690909091	pp_R_4_Amfr	pp_R_4	0.315869082222222	0.0443182077817035
epi_L_2_Gnai2	epi_L_2	0.50214928351214	pp_R_4_Ccr5	pp_R_4	0.39457664	0.0149439721207846
epi_L_2_Mmp7_Psen1	epi_L_2	1.02110072727273	pp_R_4_Cd44	pp_R_4	2.22196107777778	0.0410623256926018
epi_L_2_Il18	epi_L_2	0.281369890965556	pp_R_4_Cd48	pp_R_4	0.509162745555556	0.00469197401798434
epi_L_2_Gip	epi_L_2	1.14069024432524	pp_R_4_Dpp4	pp_R_4	0.218839726666667	0.0771144576530769
epi_L_2_Efna1	epi_L_2	0.230585262224732	pp_R_4_Epha2	pp_R_4	0.311656294444444	0.00315110914496284
epi_L_2_Tgm2	epi_L_2	0.273148331055901	pp_R_4_Itga4	pp_R_4	0.612033535555556	0.00442178331465318
epi_L_2_Apoc3	epi_L_2	0.388684114568041	pp_R_4_Itgax	pp_R_4	0.382784257777778	0.00895352265644208
epi_L_2_Lgals3bp_Tgm2	epi_L_2	0.870335809090909	pp_R_4_Itgb1	pp_R_4	0.694206086666666	0.0255577316887102
epi_L_2_Apob_Apoc3	epi_L_2	0.671282513156409	pp_R_4_Itgb2	pp_R_4	0.501247446666666	0.0136865579933341
epi_L_2_B2m	epi_L_2	2.61907404805195	pp_R_4_Klrd1	pp_R_4	0.492044583333333	0.40653309693135
epi_L_2_Apob_Lrpap1	epi_L_2	0.567041093958216	pp_R_4_Lrp8	pp_R_4	0.621639531111112	0.00952804983522135
epi_L_2_Cdh1	epi_L_2	0.715451775098814	pp_R_4_Ptprf	pp_R_4	0.260441862222222	0.0303361934449324
epi_L_2_Gnai2	epi_L_2	0.50214928351214	pp_R_4_S1pr4	pp_R_4	0.405787712222222	0.0149439721207846
epi_L_2_Tfpi_Tgm2	epi_L_2	0.550597771993225	pp_R_4_Sdc4	pp_R_4	2.58605934666666	0.00898391757437454
epi_L_2_Lrpap1	epi_L_2	0.284442695369848	pp_R_4_Sorl1	pp_R_4	0.236554943333333	0.00479501449832929
epi_L_2_B2m	epi_L_2	2.61907404805195	pp_R_4_Tfrc	pp_R_4	0.281172858888889	0.40653309693135
epi_L_2_Cgn	epi_L_2	0.211218424844721	pp_R_4_Tgfbr1	pp_R_4	0.539971274444444	0.00264401523390024
epi_L_3_Gip	epi_L_3	2.06186124244186	epi_R_1_Dpp4	epi_R_1	0.492013172612613	0.251952820343527
epi_L_3_Efnb1	epi_L_3	0.374739631395349	epi_R_1_Erbb2	epi_R_1	0.294410689009009	0.00832261116043661
epi_L_3_Ptma_Gnas_Sema4a_Efna1_Guca2a_Guca2b_Lrpap1_Pdap1_Vasp_Hras_Psap_Gas6_Calr_Apoc3_Gnai2_Arf1_Ace_Lgals3bp_Apob_Hsp90aa1_App_Sema4g_Cgn	epi_L_3	19.5691858627907	epi_R_1_F11r	epi_R_1	7.81239017855855	1.55159793175403
epi_L_3_Tgm2	epi_L_3	0.270137950581395	epi_R_1_Itgb1	epi_R_1	0.460174289189189	0.00432485504020319
epi_L_3_Apob	epi_L_3	0.678139420348837	epi_R_1_Lsr	epi_R_1	1.32970303099099	0.0272545073010954
epi_L_3_App_Psen1	epi_L_3	0.672099629069767	epi_R_1_Ncstn	epi_R_1	0.614116447927928	0.013525158540454
epi_L_3_Cgn	epi_L_3	0.255846744186047	epi_R_1_Ocln	epi_R_1	0.330286426486486	0.0038793605342442
epi_L_3_Sema4g	epi_L_3	0.489320728488372	epi_R_1_Plxnb2	epi_R_1	0.481303330810811	0.0141901694387899
epi_L_3_Tgm2	epi_L_3	0.270137950581395	epi_R_1_Sdc4	epi_R_1	0.41058181963964	0.00432485504020319
epi_L_3_Gnas_Ptma_Sct	epi_L_3	3.84288532790699	epi_R_1_Vipr1	epi_R_1	1.08032446	0.310681991043257
epi_L_3_Hsp90aa1	epi_L_3	0.547380987790698	epi_R_2_Cftr	epi_R_2	0.240592683625071	0.0177574161199157
epi_L_3_Efnb1	epi_L_3	0.374739631395349	epi_R_2_Erbb2	epi_R_2	0.267220975607002	0.00832261116043661
epi_L_3_Ptma_Gnas_Sema4a_Efna1_Guca2a_Guca2b_Lrpap1_Pdap1_Vasp_Hras_Psap_Gas6_Calr_Apoc3_Gnai2_Arf1_Ace_Lgals3bp_Apob_Hsp90aa1_App_Sema4g_Cgn	epi_L_3	19.5691858627907	epi_R_2_F11r	epi_R_2	8.36366559870129	1.55159793175403
epi_L_3_Tgm2	epi_L_3	0.270137950581395	epi_R_2_Itgb1	epi_R_2	0.348542099830604	0.00432485504020319
epi_L_3_Apob	epi_L_3	0.678139420348837	epi_R_2_Lsr	epi_R_2	1.33435749282891	0.0272545073010954
epi_L_3_App_Psen1	epi_L_3	0.672099629069767	epi_R_2_Ncstn	epi_R_2	0.551847498249576	0.013525158540454
epi_L_3_Cgn	epi_L_3	0.255846744186047	epi_R_2_Ocln	epi_R_2	0.3480544216262	0.0038793605342442
epi_L_3_Sema4g	epi_L_3	0.489320728488372	epi_R_2_Plxnb2	epi_R_2	0.376165917278374	0.0141901694387899
epi_L_3_Tgm2	epi_L_3	0.270137950581395	epi_R_2_Sdc4	epi_R_2	0.557986082891022	0.00432485504020319
